N,Time
35081,0.276508
35091,0.276182
35101,0.276038
35111,0.274405
35121,0.276372
35131,0.276130
35141,0.278245
35151,0.276004
35161,0.276182
35171,0.277811
35181,0.276016
35191,0.277569
35201,0.278286
35211,0.277635
35221,0.277193
35231,0.276207
35241,0.276736
35251,0.276424
35261,0.277428
35271,0.276461
35281,0.277401
35291,0.278998
35301,0.278737
35311,0.279439
35321,0.280979
35331,0.278561
35341,0.277078
35351,0.279059
35361,0.280638
35371,0.278335
35381,0.277085
35391,0.277746
35401,0.278257
35411,0.277978
35421,0.278720
35431,0.278539
35441,0.279150
35451,0.278940
35461,0.278829
35471,0.278805
35481,0.278762
35491,0.278181
35501,0.279736
35511,0.280070
35521,0.278867
35531,0.281093
35541,0.279777
35551,0.279838
35561,0.280378
35571,0.280744
35581,0.279222
35591,0.279396
35601,0.279682
35611,0.285221
35621,0.283569
35631,0.281820
35641,0.284099
35651,0.282456
35661,0.283808
35671,0.283893
35681,0.283815
35691,0.281911
35701,0.284853
35711,0.282972
35721,0.285158
35731,0.280414
35741,0.280554
35751,0.297436
35761,0.281082
35771,0.280611
35781,0.282629
35791,0.280329
35801,0.280894
35811,0.280553
35821,0.280244
35831,0.281317
35841,0.281727
35851,0.281790
35861,0.281870
35871,0.281834
35881,0.282510
35891,0.282702
35901,0.282416
35911,0.282392
35921,0.282502
35931,0.284544
35941,0.283118
35951,0.281261
35961,0.282744
35971,0.282913
35981,0.282579
35991,0.283652
36001,0.284926
36011,0.283764
36021,0.282636
36031,0.283059
36041,0.284208
36051,0.284485
36061,0.283581
36071,0.283509
36081,0.284137
36091,0.282951
36101,0.285298
36111,0.282955
36121,0.283155
36131,0.286176
36141,0.283667
36151,0.285801
36161,0.284836
36171,0.284740
36181,0.285534
36191,0.285498
36201,0.286362
36211,0.286275
36221,0.285001
36231,0.284760
36241,0.284260
36251,0.285537
36261,0.286077
36271,0.284318
36281,0.283767
36291,0.285456
36301,0.284667
36311,0.286249
36321,0.287493
36331,0.287639
36341,0.286958
36351,0.285994
36361,0.285464
36371,0.287010
36381,0.286767
36391,0.286262
36401,0.287345
36411,0.287024
36421,0.286995
36431,0.285721
36441,0.286299
36451,0.286806
36461,0.287196
36471,0.286284
36481,0.285958
36491,0.286381
36501,0.287260
36511,0.286186
36521,0.287711
36531,0.287404
36541,0.286493
36551,0.287139
36561,0.286949
36571,0.287147
36581,0.287447
36591,0.289418
36601,0.288881
36611,0.287042
36621,0.289077
36631,0.287688
36641,0.288568
36651,0.287635
36661,0.287423
36671,0.287561
36681,0.288970
36691,0.288517
36701,0.288059
36711,0.289281
36721,0.287548
36731,0.289050
36741,0.289177
36751,0.290775
36761,0.288599
36771,0.287797
36781,0.289004
36791,0.288173
36801,0.288606
36811,0.289317
36821,0.289475
36831,0.289506
36841,0.288839
36851,0.289697
36861,0.289625
36871,0.287663
36881,0.291122
36891,0.290508
36901,0.290579
36911,0.289440
36921,0.290338
36931,0.292297
36941,0.292199
36951,0.290342
36961,0.290627
36971,0.291467
36981,0.291252
36991,0.290492
37001,0.292258
37011,0.290907
37021,0.291272
37031,0.296730
37041,0.290388
37051,0.290110
37061,0.293075
37071,0.289921
37081,0.290845
37091,0.292801
37101,0.291689
37111,0.291953
37121,0.292388
37131,0.292666
37141,0.293663
37151,0.290788
37161,0.293587
37171,0.292954
37181,0.291805
37191,0.293289
37201,0.293566
37211,0.293299
37221,0.295092
37231,0.292607
37241,0.293149
37251,0.293129
37261,0.291557
37271,0.293630
37281,0.294328
37291,0.293620
37301,0.294495
37311,0.293162
37321,0.294138
37331,0.293399
37341,0.293667
37351,0.294466
37361,0.294347
37371,0.294065
37381,0.293213
37391,0.293622
37401,0.295052
37411,0.293890
37421,0.294104
37431,0.293372
37441,0.294627
37451,0.294791
37461,0.295874
37471,0.293753
37481,0.296051
37491,0.295528
37501,0.293739
37511,0.295811
37521,0.294850
37531,0.294901
37541,0.295137
37551,0.294716
37561,0.295298
37571,0.296029
37581,0.295595
37591,0.296094
37601,0.295587
37611,0.295684
37621,0.295992
37631,0.294281
37641,0.295275
37651,0.295197
37661,0.295480
37671,0.296960
37681,0.297754
37691,0.295996
37701,0.297050
37711,0.296797
37721,0.297460
37731,0.296626
37741,0.295665
37751,0.296622
37761,0.297657
37771,0.296374
37781,0.297810
37791,0.295242
37801,0.299099
37811,0.297093
37821,0.295571
37831,0.298268
37841,0.297791
37851,0.298475
37861,0.296491
37871,0.298154
37881,0.297111
37891,0.298383
37901,0.297649
37911,0.296434
37921,0.296946
37931,0.297682
37941,0.297214
37951,0.297624
37961,0.298530
37971,0.297664
37981,0.299013
37991,0.298003
38001,0.300801
38011,0.301163
38021,0.299607
38031,0.298015
38041,0.299180
38051,0.298667
38061,0.300889
38071,0.299765
38081,0.297860
38091,0.299542
38101,0.301601
38111,0.300831
38121,0.304463
38131,0.309279
38141,0.302246
38151,0.307018
38161,0.314866
38171,0.304339
38181,0.310211
38191,0.306658
38201,0.303405
38211,0.303964
38221,0.308323
38231,0.306060
38241,0.300042
38251,0.301360
38261,0.299818
38271,0.300489
38281,0.301207
38291,0.301309
38301,0.302414
38311,0.302115
38321,0.302112
38331,0.302713
38341,0.301825
38351,0.300548
38361,0.301731
38371,0.314172
38381,0.305768
38391,0.301217
38401,0.302817
38411,0.301514
38421,0.307247
38431,0.311000
38441,0.303557
38451,0.302461
38461,0.304789
38471,0.314963
38481,0.312516
38491,0.315265
38501,0.309265
38511,0.307927
38521,0.307899
38531,0.307792
38541,0.313811
38551,0.305263
38561,0.306136
38571,0.309304
38581,0.312628
38591,0.309020
38601,0.321977
38611,0.313444
38621,0.312761
38631,0.307827
38641,0.318214
38651,0.309406
38661,0.311026
38671,0.316213
38681,0.312324
38691,0.307131
38701,0.306399
38711,0.316197
38721,0.313326
38731,0.310393
38741,0.321768
38751,0.314481
38761,0.307839
38771,0.324182
38781,0.313577
38791,0.313581
38801,0.315776
38811,0.330787
38821,0.309097
38831,0.309302
38841,0.307219
38851,0.304815
38861,0.304499
38871,0.304576
38881,0.318552
38891,0.308494
38901,0.311794
38911,0.313533
38921,0.305885
38931,0.331128
38941,0.324824
38951,0.306539
38961,0.305984
38971,0.312616
38981,0.315321
38991,0.311679
39001,0.305927
39011,0.306452
39021,0.305776
39031,0.306832
39041,0.307207
39051,0.333779
39061,0.322350
39071,0.311116
39081,0.333213
39091,0.338559
39101,0.317032
39111,0.331438
39121,0.320693
39131,0.314289
39141,0.348939
39151,0.324279
39161,0.327159
39171,0.317827
39181,0.312195
39191,0.309218
39201,0.313991
39211,0.310481
39221,0.325521
39231,0.310345
39241,0.309765
39251,0.315385
39261,0.324099
39271,0.329946
39281,0.329315
39291,0.327834
39301,0.330931
39311,0.328372
39321,0.328500
39331,0.327834
39341,0.329683
39351,0.330441
39361,0.329226
39371,0.329731
39381,0.327254
39391,0.328792
39401,0.329911
39411,0.330386
39421,0.328370
39431,0.332118
39441,0.318585
39451,0.314662
39461,0.319432
39471,0.318189
39481,0.313698
39491,0.315204
39501,0.318496
39511,0.314771
39521,0.312024
39531,0.312803
39541,0.319886
39551,0.326533
39561,0.314165
39571,0.313333
39581,0.319563
39591,0.329389
39601,0.317228
39611,0.317612
39621,0.325832
39631,0.313957
39641,0.318709
39651,0.326400
39661,0.319952
39671,0.319531
39681,0.328363
39691,0.318866
39701,0.339042
39711,0.310955
39721,0.319001
39731,0.320730
39741,0.314763
39751,0.319276
39761,0.313152
39771,0.321283
39781,0.315063
39791,0.314026
39801,0.318173
39811,0.327126
39821,0.323244
39831,0.327373
39841,0.316325
39851,0.323605
39861,0.314916
39871,0.321975
39881,0.316450
39891,0.330021
39901,0.314695
39911,0.324182
39921,0.314059
39931,0.315467
39941,0.315676
39951,0.329966
39961,0.349532
39971,0.321853
39981,0.336794
39991,0.317325
40001,0.325033
40011,0.328928
40021,0.330155
40031,0.322854
40041,0.318353
40051,0.332989
40061,0.323644
40071,0.316773
40081,0.314923
40091,0.314093
40101,0.317615
40111,0.325179
40121,0.324204
40131,0.331328
40141,0.334303
40151,0.324218
40161,0.317246
40171,0.326118
40181,0.327229
40191,0.319989
40201,0.340275
40211,0.331699
40221,0.334291
40231,0.328484
40241,0.324841
40251,0.317665
40261,0.320435
40271,0.327277
40281,0.337346
40291,0.325930
40301,0.318345
40311,0.319300
40321,0.318250
40331,0.321576
40341,0.316229
40351,0.317272
40361,0.317283
40371,0.316913
40381,0.318033
40391,0.317621
40401,0.317382
40411,0.329167
40421,0.321915
40431,0.321206
40441,0.328843
40451,0.323736
40461,0.324357
40471,0.329164
40481,0.325705
40491,0.324912
40501,0.323676
40511,0.328525
40521,0.323245
40531,0.320885
40541,0.323002
40551,0.321955
40561,0.328681
40571,0.329848
40581,0.320625
40591,0.321800
40601,0.336761
40611,0.326153
40621,0.321063
40631,0.327268
40641,0.322897
40651,0.331107
40661,0.329546
40671,0.322661
40681,0.323775
40691,0.321464
40701,0.318740
40711,0.322399
40721,0.328788
40731,0.329320
40741,0.328821
40751,0.322066
40761,0.332599
40771,0.322780
40781,0.337349
40791,0.322967
40801,0.334698
40811,0.328719
40821,0.321699
40831,0.324229
40841,0.321449
40851,0.330634
40861,0.328770
40871,0.329404
40881,0.337930
40891,0.324293
40901,0.325899
40911,0.324686
40921,0.330724
40931,0.337357
40941,0.321110
40951,0.321651
40961,0.323475
40971,0.321836
40981,0.323482
40991,0.333910
41001,0.324134
41011,0.323173
41021,0.337537
41031,0.337115
41041,0.339785
41051,0.327147
41061,0.321766
41071,0.321488
41081,0.331895
41091,0.339642
41101,0.329684
41111,0.323334
41121,0.323844
41131,0.326932
41141,0.332597
41151,0.326050
41161,0.341679
41171,0.325434
41181,0.329014
41191,0.339584
41201,0.341392
41211,0.326811
41221,0.337374
41231,0.323419
41241,0.327288
41251,0.335219
41261,0.326679
41271,0.333936
41281,0.329103
41291,0.334716
41301,0.324984
41311,0.322942
41321,0.340137
41331,0.326469
41341,0.335289
41351,0.333621
41361,0.334547
41371,0.329940
41381,0.333527
41391,0.332592
41401,0.330177
41411,0.330864
41421,0.325114
41431,0.326979
41441,0.329702
41451,0.329085
41461,0.335436
41471,0.329154
41481,0.337049
41491,0.342175
41501,0.334923
41511,0.328493
41521,0.328197
41531,0.345744
41541,0.330853
41551,0.327458
41561,0.329800
41571,0.330016
41581,0.330849
41591,0.330593
41601,0.336284
41611,0.344177
41621,0.358039
41631,0.351621
41641,0.347181
41651,0.330308
41661,0.343677
41671,0.331566
41681,0.355997
41691,0.343221
41701,0.349713
41711,0.337245
41721,0.330883
41731,0.353400
41741,0.401556
41751,0.385565
41761,0.329375
41771,0.332522
41781,0.334548
41791,0.345838
41801,0.338822
41811,0.344286
41821,0.332584
41831,0.338506
41841,0.331298
41851,0.339050
41861,0.331265
41871,0.339550
41881,0.354733
41891,0.329457
41901,0.328374
41911,0.332667
41921,0.337571
41931,0.332682
41941,0.332726
41951,0.329472
41961,0.337585
41971,0.341083
41981,0.342168
41991,0.344955
42001,0.331244
42011,0.334457
42021,0.332499
42031,0.346069
42041,0.339997
42051,0.350498
42061,0.328801
42071,0.349924
42081,0.348217
42091,0.343427
42101,0.338588
42111,0.336765
42121,0.349923
42131,0.337674
42141,0.333755
42151,0.334102
42161,0.345395
42171,0.332820
42181,0.333179
42191,0.338443
42201,0.338326
42211,0.335328
42221,0.335999
42231,0.334258
42241,0.333990
42251,0.334383
42261,0.333152
42271,0.342044
42281,0.340876
42291,0.335095
42301,0.336934
42311,0.341585
42321,0.350169
42331,0.339919
42341,0.356990
42351,0.330934
42361,0.336271
42371,0.341994
42381,0.349223
42391,0.348306
42401,0.350772
42411,0.344262
42421,0.334958
42431,0.341540
42441,0.341131
42451,0.346665
42461,0.344802
42471,0.342487
42481,0.345542
42491,0.343919
42501,0.339681
42511,0.349227
42521,0.345487
42531,0.336197
42541,0.344237
42551,0.340475
42561,0.363576
42571,0.352476
42581,0.338644
42591,0.352713
42601,0.346188
42611,0.350659
42621,0.345683
42631,0.337711
42641,0.346868
42651,0.339264
42661,0.351967
42671,0.338353
42681,0.344752
42691,0.337932
42701,0.340754
42711,0.344123
42721,0.340106
42731,0.347177
42741,0.340273
42751,0.334835
42761,0.336383
42771,0.340719
42781,0.339219
42791,0.351665
42801,0.354216
42811,0.358180
42821,0.341415
42831,0.338174
42841,0.347272
42851,0.339775
42861,0.346975
42871,0.339810
42881,0.338122
42891,0.348923
42901,0.346077
42911,0.339037
42921,0.346630
42931,0.346891
42941,0.339756
42951,0.359502
42961,0.347959
42971,0.352603
42981,0.347724
42991,0.357268
43001,0.343022
43011,0.351230
43021,0.372454
43031,0.345671
43041,0.342473
43051,0.355205
43061,0.337776
43071,0.339195
43081,0.342944
43091,0.348284
43101,0.343465
43111,0.350279
43121,0.342729
43131,0.343046
43141,0.349624
43151,0.340345
43161,0.358397
43171,0.343668
43181,0.338179
43191,0.349148
43201,0.341074
43211,0.344183
43221,0.341543
43231,0.342585
43241,0.348519
43251,0.342358
43261,0.350991
43271,0.350257
43281,0.342289
43291,0.340402
43301,0.352755
43311,0.357265
43321,0.341697
43331,0.343732
43341,0.345056
43351,0.351209
43361,0.348910
43371,0.342660
43381,0.346131
43391,0.343377
43401,0.344570
43411,0.350333
43421,0.347734
43431,0.354530
43441,0.353621
43451,0.350223
43461,0.359662
43471,0.356481
43481,0.345654
43491,0.353631
43501,0.354030
43511,0.351396
43521,0.351587
43531,0.346229
43541,0.342891
43551,0.349748
43561,0.344388
43571,0.342776
43581,0.343527
43591,0.345961
43601,0.360622
43611,0.363463
43621,0.346267
43631,0.343647
43641,0.351460
43651,0.345757
43661,0.351762
43671,0.354658
43681,0.352624
43691,0.359617
43701,0.346097
43711,0.353118
43721,0.352807
43731,0.360896
43741,0.352869
43751,0.362760
43761,0.348338
43771,0.353631
43781,0.352814
43791,0.346254
43801,0.348258
43811,0.347546
43821,0.357237
43831,0.367708
43841,0.347806
43851,0.359605
43861,0.353926
43871,0.345539
43881,0.354283
43891,0.358919
43901,0.352745
43911,0.349748
43921,0.348494
43931,0.354872
43941,0.361637
43951,0.345259
43961,0.347341
43971,0.348545
43981,0.347328
43991,0.353538
44001,0.345535
44011,0.345393
44021,0.347591
44031,0.346182
44041,0.354588
44051,0.349726
44061,0.347814
44071,0.346961
44081,0.348842
44091,0.364148
44101,0.356288
44111,0.356359
44121,0.360470
44131,0.365084
44141,0.348383
44151,0.348250
44161,0.349913
44171,0.349271
44181,0.361979
44191,0.355863
44201,0.348394
44211,0.346779
44221,0.346974
44231,0.347377
44241,0.346955
44251,0.348365
44261,0.347811
44271,0.357812
44281,0.350880
44291,0.351811
44301,0.358608
44311,0.351733
44321,0.351065
44331,0.360770
44341,0.361283
44351,0.349228
44361,0.353191
44371,0.357268
44381,0.348998
44391,0.350243
44401,0.348141
44411,0.349502
44421,0.349028
44431,0.349912
44441,0.352407
44451,0.350787
44461,0.347938
44471,0.349980
44481,0.349064
44491,0.351044
44501,0.348341
44511,0.349650
44521,0.349697
44531,0.349219
44541,0.348013
44551,0.351612
44561,0.350523
44571,0.351339
44581,0.350636
44591,0.349326
44601,0.351521
44611,0.349502
44621,0.352683
44631,0.350183
44641,0.350238
44651,0.351059
44661,0.352141
44671,0.350735
44681,0.352006
44691,0.351256
44701,0.350872
44711,0.351915
44721,0.350555
44731,0.352021
44741,0.351967
44751,0.351613
44761,0.352557
44771,0.355058
44781,0.350466
44791,0.351296
44801,0.354458
44811,0.352461
44821,0.352195
44831,0.352245
44841,0.351786
44851,0.352909
44861,0.352590
44871,0.352039
44881,0.351918
44891,0.352734
44901,0.352418
44911,0.351319
44921,0.351632
44931,0.353987
44941,0.350908
44951,0.354198
44961,0.353561
44971,0.353033
44981,0.352801
44991,0.355123
45001,0.352537
45011,0.352671
45021,0.352563
45031,0.353483
45041,0.353652
45051,0.352848
45061,0.352450
45071,0.353616
45081,0.352473
45091,0.354363
45101,0.354250
45111,0.353993
45121,0.353485
45131,0.354466
45141,0.354727
45151,0.354133
45161,0.354729
45171,0.354774
45181,0.354443
45191,0.354221
45201,0.355767
45211,0.356929
45221,0.353683
45231,0.355330
45241,0.354759
45251,0.354547
45261,0.355696
45271,0.356083
45281,0.356263
45291,0.356367
45301,0.357730
45311,0.355871
45321,0.355005
45331,0.355134
45341,0.356009
45351,0.359488
45361,0.355021
45371,0.356455
45381,0.356519
45391,0.355909
45401,0.356793
45411,0.356568
45421,0.355521
45431,0.356554
45441,0.356548
45451,0.358177
45461,0.356246
45471,0.356352
45481,0.357749
45491,0.359548
45501,0.357346
45511,0.359042
45521,0.357763
45531,0.356421
45541,0.358594
45551,0.356984
45561,0.357838
45571,0.358567
45581,0.357420
45591,0.361042
45601,0.360678
45611,0.359332
45621,0.359633
45631,0.359603
45641,0.358934
45651,0.357638
45661,0.357673
45671,0.360011
45681,0.360336
45691,0.359534
45701,0.359332
45711,0.358806
45721,0.358824
45731,0.359150
45741,0.359548
45751,0.358672
45761,0.359111
45771,0.362762
45781,0.359865
45791,0.358626
45801,0.361479
45811,0.358987
45821,0.358274
45831,0.360264
45841,0.360244
45851,0.359560
45861,0.359991
45871,0.359175
45881,0.361097
45891,0.361558
45901,0.358684
45911,0.360334
45921,0.360919
45931,0.360596
45941,0.360867
45951,0.360284
45961,0.359680
45971,0.361415
45981,0.361856
45991,0.362667
46001,0.362522
46011,0.361072
46021,0.359756
46031,0.360905
46041,0.361647
46051,0.360135
46061,0.360939
46071,0.361135
46081,0.361986
46091,0.360981
46101,0.362616
46111,0.360755
46121,0.362278
46131,0.361646
46141,0.361190
46151,0.362312
46161,0.362160
46171,0.362215
46181,0.364038
46191,0.360676
46201,0.362544
46211,0.362595
46221,0.363089
46231,0.363073
46241,0.363066
46251,0.365300
46261,0.364120
46271,0.363445
46281,0.362995
46291,0.364386
46301,0.362989
46311,0.363952
46321,0.363269
46331,0.363374
46341,0.364338
46351,0.363752
46361,0.363861
46371,0.363923
46381,0.364275
46391,0.363301
46401,0.364868
46411,0.365472
46421,0.364712
46431,0.362989
46441,0.365889
46451,0.364654
46461,0.363014
46471,0.364749
46481,0.366525
46491,0.367012
46501,0.365265
46511,0.365455
46521,0.366869
46531,0.365333
46541,0.366837
46551,0.367590
46561,0.364351
46571,0.366544
46581,0.366440
46591,0.366095
46601,0.369439
46611,0.365658
46621,0.365607
46631,0.367535
46641,0.366446
46651,0.365540
46661,0.367074
46671,0.366173
46681,0.367724
46691,0.367182
46701,0.365208
46711,0.368982
46721,0.366667
46731,0.367753
46741,0.366992
46751,0.367266
46761,0.367860
46771,0.366946
46781,0.368984
46791,0.367043
46801,0.366655
46811,0.367172
46821,0.367960
46831,0.367501
46841,0.367327
46851,0.367700
46861,0.368987
46871,0.367175
46881,0.369031
46891,0.367260
46901,0.367936
46911,0.367508
46921,0.368366
46931,0.367297
46941,0.367856
46951,0.369086
46961,0.373300
46971,0.372576
46981,0.372503
46991,0.370581
47001,0.372472
47011,0.373310
47021,0.371827
47031,0.376092
47041,0.370759
47051,0.369963
47061,0.377146
47071,0.369000
47081,0.368635
47091,0.368616
47101,0.370003
47111,0.370114
47121,0.371498
47131,0.369727
47141,0.369166
47151,0.371627
47161,0.372443
47171,0.370765
47181,0.371534
47191,0.369721
47201,0.372682
47211,0.372164
47221,0.370943
47231,0.371812
47241,0.371343
47251,0.371829
47261,0.371208
47271,0.371713
47281,0.373274
47291,0.371365
47301,0.372245
47311,0.372046
47321,0.372550
47331,0.372374
47341,0.372126
47351,0.371307
47361,0.372112
47371,0.372528
47381,0.371186
47391,0.371116
47401,0.371821
47411,0.371806
47421,0.370474
47431,0.373422
47441,0.372445
47451,0.372284
47461,0.372531
47471,0.372448
47481,0.373327
47491,0.375418
47501,0.375271
47511,0.373668
47521,0.372669
47531,0.374193
47541,0.372820
47551,0.373183
47561,0.373607
47571,0.374456
47581,0.373672
47591,0.373506
47601,0.373212
47611,0.375857
47621,0.374270
47631,0.373857
47641,0.375444
47651,0.376877
47661,0.373962
47671,0.374560
47681,0.374895
47691,0.374591
47701,0.374810
47711,0.374605
47721,0.375125
47731,0.374645
47741,0.376800
47751,0.376158
47761,0.374746
47771,0.375958
47781,0.376007
47791,0.375050
47801,0.376900
47811,0.376776
47821,0.378505
47831,0.374913
47841,0.375064
47851,0.374758
47861,0.375348
47871,0.374484
47881,0.379299
47891,0.376618
47901,0.374452
47911,0.377270
47921,0.376417
47931,0.376455
47941,0.377167
47951,0.377226
47961,0.377132
47971,0.377317
47981,0.375253
47991,0.377158
48001,0.375768
48011,0.377552
48021,0.378915
48031,0.377551
48041,0.377267
48051,0.376682
48061,0.377436
48071,0.377108
48081,0.377817
48091,0.378199
48101,0.380009
48111,0.376882
48121,0.379702
48131,0.376273
48141,0.377396
48151,0.377598
48161,0.378107
48171,0.380798
48181,0.379229
48191,0.379935
48201,0.378574
48211,0.377627
48221,0.380515
48231,0.380658
48241,0.378779
48251,0.394277
48261,0.378515
48271,0.378626
48281,0.379969
48291,0.380279
48301,0.378848
48311,0.379948
48321,0.381041
48331,0.379242
48341,0.379128
48351,0.381092
48361,0.380054
48371,0.378525
48381,0.378892
48391,0.379556
48401,0.381311
48411,0.380535
48421,0.380864
48431,0.380009
48441,0.381188
48451,0.380243
48461,0.379863
48471,0.380047
48481,0.382513
48491,0.381209
48501,0.382620
48511,0.380269
48521,0.381441
48531,0.382396
48541,0.381497
48551,0.382479
48561,0.381720
48571,0.380924
48581,0.381659
48591,0.381678
48601,0.382529
48611,0.382850
48621,0.382216
48631,0.381887
48641,0.383662
48651,0.383612
48661,0.381635
48671,0.381183
48681,0.383619
48691,0.381676
48701,0.382602
48711,0.382407
48721,0.382843
48731,0.383254
48741,0.383485
48751,0.381656
48761,0.383009
48771,0.383628
48781,0.381846
48791,0.383700
48801,0.384411
48811,0.382450
48821,0.383586
48831,0.382472
48841,0.383429
48851,0.383960
48861,0.384956
48871,0.384734
48881,0.383308
48891,0.383995
48901,0.384497
48911,0.382736
48921,0.384858
48931,0.384438
48941,0.383483
48951,0.383798
48961,0.385212
48971,0.384526
48981,0.384795
48991,0.385137
49001,0.385320
49011,0.384845
49021,0.384236
49031,0.384542
49041,0.384899
49051,0.385281
49061,0.383656
49071,0.384768
49081,0.385944
49091,0.386160
49101,0.385228
49111,0.384409
49121,0.384419
49131,0.385225
49141,0.384656
49151,0.385021
49161,0.386502
49171,0.385366
49181,0.386426
49191,0.386282
49201,0.386773
49211,0.387415
49221,0.387031
49231,0.388017
49241,0.386865
49251,0.386560
49261,0.386527
49271,0.387268
49281,0.386125
49291,0.386839
49301,0.387912
49311,0.387975
49321,0.387474
49331,0.387597
49341,0.387187
49351,0.387932
49361,0.388465
49371,0.387877
49381,0.389838
49391,0.387382
49401,0.389305
49411,0.387770
49421,0.387787
49431,0.389288
49441,0.389402
49451,0.388677
49461,0.387996
49471,0.389081
49481,0.389799
49491,0.388897
49501,0.389434
49511,0.388537
49521,0.389409
49531,0.389578
49541,0.390241
49551,0.388220
49561,0.389939
49571,0.390330
49581,0.387930
49591,0.390899
49601,0.390621
49611,0.390844
49621,0.390157
49631,0.388428
49641,0.391336
49651,0.390733
49661,0.388682
49671,0.389542
49681,0.391191
49691,0.390312
49701,0.390538
49711,0.390883
49721,0.390938
49731,0.390812
49741,0.389300
49751,0.390479
49761,0.393062
49771,0.391019
49781,0.390839
49791,0.390721
49801,0.392194
49811,0.391355
49821,0.391725
49831,0.391220
49841,0.391967
49851,0.392149
49861,0.393318
49871,0.391046
49881,0.392268
49891,0.391885
49901,0.390745
49911,0.393370
49921,0.391720
49931,0.392992
49941,0.392177
49951,0.392736
49961,0.393158
49971,0.393083
49981,0.391252
49991,0.392682
50001,0.392844
50011,0.393561
50021,0.393333
50031,0.392052
50041,0.394393
50051,0.392604
50061,0.392104
50071,0.392353
50081,0.393491
50091,0.394978
50101,0.394219
50111,0.392285
50121,0.392557
50131,0.392799
50141,0.393781
50151,0.394325
50161,0.392736
50171,0.394474
50181,0.392613
50191,0.392211
50201,0.393393
50211,0.393716
50221,0.393622
50231,0.394376
50241,0.394416
50251,0.394882
50261,0.395143
50271,0.394326
50281,0.395485
50291,0.394222
50301,0.394323
50311,0.396100
50321,0.394094
50331,0.395473
50341,0.395915
50351,0.395422
50361,0.396643
50371,0.396250
50381,0.395986
50391,0.396352
50401,0.397165
50411,0.396373
50421,0.396076
50431,0.396349
50441,0.397137
50451,0.397094
50461,0.395445
50471,0.395644
50481,0.395993
50491,0.398562
50501,0.397094
50511,0.395800
50521,0.396343
50531,0.397411
50541,0.395278
50551,0.397371
50561,0.397097
50571,0.397362
50581,0.398547
50591,0.399019
50601,0.397497
50611,0.397125
50621,0.397499
50631,0.397540
50641,0.397357
50651,0.399483
50661,0.398926
50671,0.397551
50681,0.399549
50691,0.398569
50701,0.398339
50711,0.398669
50721,0.398274
50731,0.399566
50741,0.399517
50751,0.398236
50761,0.398675
50771,0.400255
50781,0.398046
50791,0.399157
50801,0.398215
50811,0.399043
50821,0.398145
50831,0.399655
50841,0.401761
50851,0.399396
50861,0.399877
50871,0.400343
50881,0.399714
50891,0.398902
50901,0.399625
50911,0.399255
50921,0.399832
50931,0.400601
50941,0.399041
50951,0.400531
50961,0.400046
50971,0.400474
50981,0.400680
50991,0.400148
51001,0.400478
51011,0.400422
51021,0.399727
51031,0.400755
51041,0.400717
51051,0.400311
51061,0.399844
51071,0.400494
51081,0.400573
51091,0.400640
51101,0.400461
51111,0.401461
51121,0.401203
51131,0.401944
51141,0.401525
51151,0.401420
51161,0.401315
51171,0.400880
51181,0.401880
51191,0.402885
51201,0.401592
51211,0.401813
51221,0.404685
51231,0.402616
51241,0.404198
51251,0.401278
51261,0.402854
51271,0.402877
51281,0.403377
51291,0.403476
51301,0.412661
51311,0.403344
51321,0.404831
51331,0.404067
51341,0.403122
51351,0.415938
51361,0.407631
51371,0.424796
51381,0.406721
51391,0.418219
51401,0.425120
51411,0.411632
51421,0.407983
51431,0.422836
51441,0.410378
51451,0.407647
51461,0.415856
51471,0.405470
51481,0.405048
51491,0.416340
51501,0.417975
51511,0.418407
51521,0.414818
51531,0.425455
51541,0.408368
51551,0.433120
51561,0.408521
51571,0.420776
51581,0.413243
51591,0.406121
51601,0.406384
51611,0.406033
51621,0.406213
51631,0.405035
51641,0.406302
51651,0.406037
51661,0.405487
51671,0.406223
51681,0.406082
51691,0.407735
51701,0.406660
51711,0.405799
51721,0.407087
51731,0.407515
51741,0.405387
51751,0.407284
51761,0.406463
51771,0.407816
51781,0.406716
51791,0.406397
51801,0.408148
51811,0.407315
51821,0.406734
51831,0.408411
51841,0.407703
51851,0.405567
51861,0.407576
51871,0.406650
51881,0.409538
51891,0.407655
51901,0.406546
51911,0.407896
51921,0.408319
51931,0.408068
51941,0.407953
51951,0.407476
51961,0.408484
51971,0.407310
51981,0.407535
51991,0.407322
52001,0.407464
52011,0.407601
52021,0.407960
52031,0.408363
52041,0.410176
52051,0.410045
52061,0.409107
52071,0.407870
52081,0.409551
52091,0.409328
52101,0.409793
52111,0.408729
52121,0.409315
52131,0.408282
52141,0.408840
52151,0.408781
52161,0.410303
52171,0.409615
52181,0.409056
52191,0.409252
52201,0.407970
52211,0.410410
52221,0.410293
52231,0.409367
52241,0.410143
52251,0.410360
52261,0.410866
52271,0.409729
52281,0.411360
52291,0.409327
52301,0.410303
52311,0.410816
52321,0.411239
52331,0.411728
52341,0.411448
52351,0.410805
52361,0.410090
52371,0.411792
52381,0.411754
52391,0.410972
52401,0.411284
52411,0.412556
52421,0.413194
52431,0.411080
52441,0.410978
52451,0.411399
52461,0.412140
52471,0.411647
52481,0.412522
52491,0.413323
52501,0.412108
52511,0.410722
52521,0.412595
52531,0.413283
52541,0.411333
52551,0.414632
52561,0.414412
